x,y,z
-0.071655,0.18774,0.92957
-0.22998,0.1394,0.91211
-0.056763,-0.21399,1.0183
0.22522,-0.224,1.0917
0.13025,0.11621,1.0016
-0.10596,0.22253,0.92517
-0.22522,0.092529,0.91992
-0.033936,-0.26855,1.0298
0.24097,-0.17114,1.0872
0.094971,0.12036,0.98962
-0.13708,0.24243,0.91809
-0.229,0.053955,0.93127
-0.012695,-0.31433,1.0457
0.25159,-0.11633,1.0737
0.047852,0.12341,0.97681
-0.17236,0.25769,0.91443
-0.21606,0.0090332,0.93311
0.01709,-0.34888,1.0663
0.25183,-0.052856,1.0627
0.014526,0.12195,0.9563
-0.19763,0.26025,0.91296
-0.19128,-0.032471,0.96008
0.065308,-0.34338,1.0706
0.23523,0.0064697,1.0493
-0.011475,0.13538,0.95251
-0.20728,0.23181,0.90869
-0.15576,-0.074463,0.96741
0.1051,-0.32617,1.0874
0.22986,0.054565,1.0391
-0.041016,0.14441,0.9353
-0.21802,0.21143,0.91003
-0.11121,-0.12976,0.98926
0.1709,-0.29224,1.088
0.18567,0.089355,1.0238
-0.061646,0.17725,0.93542
-0.22424,0.15979,0.90991
-0.071045,-0.18262,1.0111
0.21008,-0.24854,1.0906
0.14624,0.11047,1.0063
-0.090698,0.20886,0.93286
-0.2262,0.11414,0.91357
-0.046143,-0.23669,1.0205
0.23413,-0.20654,1.0892
0.11194,0.1167,0.98804
-0.12549,0.23938,0.93115
-0.22339,0.073608,0.92566
-0.023804,-0.28638,1.0337
0.24683,-0.15039,1.0826
0.071045,0.11951,0.9812
-0.1593,0.2561,0.91785
-0.21545,0.030273,0.93542
-0.00073242,-0.32214,1.0505
0.25366,-0.084473,1.0734
0.032471,0.1178,0.9646
-0.19287,0.26575,0.91064
-0.20093,-0.0091553,0.94629
0.0448,-0.3407,1.0636
0.24292,-0.023438,1.0602
0.0019531,0.12939,0.9519
-0.21106,0.24988,0.91089
-0.16528,-0.052124,0.96387
0.09082,-0.33826,1.0778
0.23267,0.029419,1.0448
-0.024292,0.14246,0.94604
-0.22241,0.23108,0.90686
-0.13049,-0.099609,0.98132
0.14539,-0.31323,1.0822
0.20764,0.067627,1.0298
-0.049927,0.16357,0.93567
-0.2301,0.19397,0.91016
-0.091187,-0.15613,1
0.19434,-0.2749,1.0897
0.17468,0.098389,1.0126
-0.072876,0.18506,0.92932
-0.23462,0.14624,0.9115
-0.060181,-0.20557,1.0171
0.22498,-0.23083,1.0903
0.13513,0.11108,0.99512
-0.10645,0.21667,0.92749
-0.22803,0.096069,0.91272
-0.038574,-0.25989,1.0305
0.24402,-0.17969,1.0898
0.091675,0.11877,0.98486
-0.14062,0.2428,0.91956
-0.22742,0.057861,0.92859
-0.012085,-0.31287,1.0427
0.24866,-0.12207,1.0792
0.053101,0.1228,0.97705
-0.1698,0.26587,0.91455
-0.21008,0.012085,0.93665
0.014526,-0.34143,1.0554
0.25232,-0.058838,1.0671
0.019897,0.12524,0.95898
-0.20007,0.26514,0.91785
-0.19299,-0.026733,0.95105
0.060669,-0.34753,1.0695
0.23804,-0.0014648,1.0519
-0.014648,0.1355,0.95142
-0.2135,0.24341,0.90967
-0.15479,-0.070923,0.97083
0.10864,-0.3269,1.0815
0.21704,0.047119,1.0308
-0.035278,0.15051,0.94275
-0.22156,0.21143,0.90723
-0.11401,-0.11938,0.98767
0.16174,-0.29346,1.0913
0.19482,0.080688,1.0212
-0.060425,0.16797,0.9303
-0.22778,0.17249,0.91492
-0.073608,-0.17896,1.0038
0.20569,-0.25671,1.0908
0.15674,0.10828,1.0088
-0.085938,0.20422,0.927
-0.22437,0.11926,0.91125
-0.051392,-0.23169,1.0227
0.23206,-0.21167,1.0869
0.12305,0.11902,0.99524
-0.11633,0.22461,0.9248
-0.23303,0.082031,0.92139
-0.02478,-0.28577,1.0367
0.2489,-0.15222,1.0801
0.073853,0.11902,0.98279
-0.15186,0.25464,0.92017
-0.21912,0.035156,0.92896
-0.0020752,-0.32812,1.0524
0.25452,-0.098022,1.0737
0.038696,0.11743,0.96387
-0.18347,0.26062,0.91443
-0.2085,-0.003418,0.94666
0.03418,-0.34167,1.0631
0.24414,-0.032593,1.0569
0.0045166,0.12842,0.95764
-0.20349,0.25134,0.91162
-0.17993,-0.047974,0.95581
0.073364,-0.34253,1.0802
0.23828,0.02478,1.0505
-0.02771,0.13672,0.94141
-0.21582,0.23877,0.90637
-0.14185,-0.0979,0.98169
0.13611,-0.31482,1.0811
0.20837,0.071411,1.036
-0.046387,0.16077,0.93884
-0.22485,0.18457,0.90857
-0.093262,-0.14697,0.99854
0.1853,-0.27197,1.0922
0.17236,0.097046,1.0129
-0.071167,0.18896,0.93677
-0.22412,0.14282,0.91235
