x,y,z
-0.24036,0.043945,0.9314
-0.12073,-0.15613,0.98181
0.16504,-0.1189,1.0656
0.17236,0.08313,1.0261
-0.057617,0.15735,0.93652
-0.24023,0.015259,0.93018
-0.085449,-0.17285,0.9917
0.19055,-0.09314,1.0709
0.15173,0.097046,1.0121
-0.094482,0.15015,0.92798
-0.24011,-0.0079346,0.93469
-0.047729,-0.1814,1.0024
0.20093,-0.062866,1.0743
0.13196,0.1095,1.0006
-0.13184,0.14246,0.91956
-0.22681,-0.033447,0.94495
-0.0083008,-0.18311,1.0112
0.21313,-0.03418,1.0732
0.1084,0.11938,0.98926
-0.16345,0.13171,0.92114
-0.21252,-0.06543,0.95032
0.027588,-0.18311,1.0255
0.21289,-0.0036621,1.066
0.080322,0.13379,0.97827
-0.19104,0.10632,0.91907
-0.19763,-0.09082,0.95972
0.072388,-0.17578,1.0366
0.20813,0.026245,1.0579
0.050781,0.14099,0.96509
-0.21619,0.089111,0.91992
-0.17432,-0.12024,0.96716
0.10522,-0.16187,1.0488
0.20093,0.049194,1.0475
0.01709,0.15112,0.9552
-0.23303,0.06311,0.92627
-0.14917,-0.14014,0.97192
0.14087,-0.13989,1.0631
0.18945,0.067017,1.0354
-0.022583,0.15454,0.94446
-0.24133,0.041504,0.93018
-0.11877,-0.16125,0.9845
0.17017,-0.11646,1.0682
0.16846,0.083496,1.0223
-0.060303,0.15344,0.93665
-0.24426,0.014038,0.93225
-0.080322,-0.17749,0.99451
0.19055,-0.085449,1.0708
0.15161,0.098755,1.0101
-0.10156,0.15002,0.92603
-0.23926,-0.015015,0.93921
-0.040771,-0.18506,1.0023
0.20764,-0.049683,1.0758
0.12988,0.11499,0.99805
-0.14319,0.13892,0.92285
-0.22815,-0.043091,0.94385
-0.0023193,-0.18384,1.0134
0.21777,-0.020996,1.0697
0.10474,0.12598,0.98877
-0.16907,0.12585,0.91809
-0.2135,-0.067627,0.95105
0.041382,-0.18738,1.0288
0.21643,0.0031738,1.0663
0.078613,0.13501,0.97461
-0.20081,0.1084,0.91809
-0.19617,-0.098755,0.95996
0.077759,-0.17603,1.0391
0.20947,0.026855,1.0579
0.046509,0.14417,0.96326
-0.21863,0.083862,0.9209
-0.16931,-0.12598,0.96753
0.11475,-0.15857,1.0518
0.20068,0.052368,1.0437
0.0078125,0.14954,0.95459
-0.23499,0.05603,0.92542
-0.14478,-0.14856,0.97449
0.14954,-0.13196,1.0621
0.18164,0.075684,1.033
-0.030884,0.15234,0.94019
-0.24304,0.032715,0.92944
-0.10889,-0.16602,0.98755
0.17688,-0.1084,1.0681
0.16638,0.09375,1.0205
-0.070557,0.15552,0.93103
-0.24561,0.0078125,0.93555
-0.072754,-0.18054,0.99756
0.19592,-0.081665,1.0753
0.14734,0.10291,1.0066
-0.1106,0.15332,0.92676
-0.23511,-0.020142,0.93811
-0.035034,-0.19067,1.0083
0.21057,-0.052368,1.0718
0.12366,0.11597,0.99268
-0.14404,0.13562,0.92371
-0.22498,-0.045288,0.93823
0.0047607,-0.1908,1.0223
0.21289,-0.016846,1.0673
0.097778,0.1261,0.98608
-0.17749,0.12268,0.92224
-0.20984,-0.073486,0.9491
0.047729,-0.17871,1.0338
0.21326,0.011719,1.0629
0.071289,0.13745,0.96838
-0.20337,0.10315,0.92676
-0.18713,-0.10217,0.95776
0.086792,-0.16736,1.0442
0.20801,0.037354,1.0526
0.034546,0.14819,0.96143
-0.21899,0.083252,0.92554
-0.16602,-0.12891,0.96741
0.12256,-0.15491,1.0565
0.19592,0.061035,1.0424
0.00073242,0.1554,0.95154
-0.23572,0.057861,0.92566
-0.13672,-0.15356,0.97913
0.15601,-0.13428,1.0647
0.18054,0.078125,1.0295
-0.038574,0.15564,0.94067
-0.24182,0.029053,0.92786
-0.104,-0.17249,0.98975
0.17908,-0.10132,1.0691
0.16333,0.089844,1.0149
-0.077637,0.14954,0.93665
-0.23914,-0.00085449,0.93103
-0.066528,-0.18188,1.0007
0.20117,-0.074097,1.0713
0.14172,0.10547,1.0057
-0.11963,0.14221,0.92542
-0.23645,-0.025391,0.93787
-0.026733,-0.19202,1.0104
0.21118,-0.041748,1.0702
0.1189,0.11816,0.99377
-0.15344,0.13074,0.92285
-0.22314,-0.054565,0.94751
0.015869,-0.19128,1.0194
0.21863,-0.012207,1.0696
0.096802,0.13232,0.98352
-0.18494,0.11853,0.92261
-0.20459,-0.082886,0.95386
0.053101,-0.18127,1.0348
0.21375,0.019043,1.0629
0.063354,0.13928,0.96667
-0.20813,0.095703,0.92285
-0.18555,-0.10864,0.96216
0.096558,-0.16711,1.0481
0.20557,0.043945,1.0529
0.029541,0.14783,0.95789
-0.22607,0.072876,0.92664
-0.15869,-0.13293,0.9707
0.13135,-0.14917,1.0579
0.19165,0.06543,1.0405
-0.0068359,0.15576,0.94629
-0.23779,0.05188,0.92957
-0.12598,-0.15686,0.97681
0.16345,-0.12305,1.0691
0.17432,0.079468,1.0251
-0.048584,0.16113,0.93591
-0.24207,0.024048,0.93262
-0.093994,-0.17505,0.99011
0.18652,-0.099243,1.0713
0.15613,0.099121,1.0126
-0.091431,0.15198,0.93005
-0.23962,-0.0037842,0.93567
-0.055298,-0.18738,1.0022
0.20508,-0.065063,1.0753
0.13647,0.11047,1.0012
-0.12585,0.14258,0.92126
-0.23242,-0.033691,0.94348
-0.014038,-0.18909,1.0111
0.21252,-0.034546,1.075
0.11377,0.12122,0.99231
-0.16272,0.12976,0.92004
-0.21631,-0.060547,0.94934
0.025879,-0.18591,1.0245
0.21558,-0.0048828,1.0677
0.085327,0.13281,0.97961
-0.18884,0.11584,0.92139
-0.19812,-0.087402,0.95386
0.067871,-0.18372,1.0374
0.21191,0.022949,1.0607
0.054688,0.14392,0.96887
-0.21436,0.092407,0.91968
-0.17822,-0.11597,0.96887
0.1051,-0.16687,1.0464
0.20251,0.047729,1.0497
0.02002,0.14868,0.95557
-0.23169,0.067505,0.9231
-0.15088,-0.14136,0.97437
0.13953,-0.14124,1.0601
0.18909,0.067139,1.0342
-0.018311,0.15283,0.94531
-0.24316,0.040161,0.92773
-0.1228,-0.15979,0.98279
0.16797,-0.11865,1.0685
0.17078,0.08667,1.0226
-0.057861,0.15271,0.93372
-0.24268,0.015503,0.93286
-0.085449,-0.17908,0.99561
0.19141,-0.092896,1.0702
0.15308,0.10046,1.012
-0.095825,0.15332,0.92712
-0.23975,-0.010742,0.93762
-0.045898,-0.18665,1.0011
0.20569,-0.059692,1.0758
0.13037,0.11438,1.0004
-0.13391,0.14429,0.92285
-0.22729,-0.03833,0.94519
-0.0054932,-0.18884,1.0143
0.21509,-0.026245,1.0721
0.10608,0.12451,0.98889
-0.16833,0.1272,0.92017
-0.21265,-0.065918,0.95117
0.035156,-0.18628,1.0277
0.21741,0.0013428,1.0626
0.080078,0.13464,0.97803
-0.19482,0.10608,0.91833
-0.19531,-0.09375,0.96045
0.074951,-0.17688,1.0378
0.20947,0.028076,1.0574
0.049194,0.14148,0.96228
-0.21704,0.087646,0.922
-0.17236,-0.12451,0.96716
0.11194,-0.16125,1.0532
0.19812,0.050659,1.0458
0.012085,0.15295,0.95288
-0.23462,0.05957,0.92334
-0.14636,-0.14905,0.97363
0.14392,-0.14246,1.0623
0.18433,0.075562,1.0327
-0.02478,0.15735,0.94385
-0.24182,0.035767,0.9292
-0.11243,-0.16833,0.9856
0.17749,-0.11267,1.0685
0.16602,0.089233,1.0217
-0.067871,0.1554,0.93225
-0.24573,0.0084229,0.93494
-0.078735,-0.17859,0.99585
0.19299,-0.080322,1.0707
0.14722,0.10095,1.0073
-0.10742,0.15027,0.9259
-0.23792,-0.016479,0.93982
-0.035889,-0.18628,1.0071
0.20996,-0.050781,1.0756
0.12537,0.11829,0.99548
-0.14343,0.13867,0.92041
-0.22485,-0.046997,0.94482
0.0046387,-0.19067,1.0194
0.21631,-0.017334,1.0697
0.099976,0.1311,0.98682
-0.17529,0.12036,0.91614
-0.20813,-0.075684,0.95508
0.047974,-0.18713,1.0304
0.21472,0.010742,1.0649
0.071777,0.13904,0.97351
-0.20264,0.10437,0.91968
-0.18811,-0.10645,0.95874
0.084717,-0.17273,1.0442
0.20593,0.035156,1.0553
0.037842,0.14648,0.96082
-0.22339,0.077148,0.92578
-0.16467,-0.1239,0.96936
0.12329,-0.15649,1.0537
0.19568,0.057495,1.0399
0.00085449,0.15051,0.95251
-0.23645,0.05542,0.92493
-0.13635,-0.15161,0.97974
0.15442,-0.13184,1.0618
0.17944,0.078369,1.0308
-0.035522,0.15698,0.9375
-0.24243,0.028687,0.93127
-0.10425,-0.172,0.9895
0.1803,-0.10291,1.0685
0.16162,0.09668,1.0148
-0.080933,0.15369,0.93201
-0.2395,-0.0024414,0.93127
-0.066162,-0.19006,1.0031
0.19678,-0.073364,1.0721
0.14172,0.10669,1.0027
-0.11682,0.1449,0.93042
-0.23438,-0.025635,0.93286
